0,allowed_discounted_price,discounted_amount,product_id,product_name_x,qty,sale_date,sales_id,sub_total,unit_selling_price (after_discount)
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,938.0,183.96,45.99
,18.99,30.0,810.0,Glove It Women's Mod Oval Golf Glove,5.0,27-07-2013 00:00,946.0,69.95,13.989999999999998
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,27-07-2013 00:00,949.0,154.95,30.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,953.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,963.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,965.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,966.0,159.92,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,27-07-2013 00:00,973.0,154.95,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,977.0,229.95,45.99
,27.0,32.0,172.0,Nike Women's Tempo Shorts,4.0,27-07-2013 00:00,980.0,88.0,22.0
,19.8,28.8,135.0,Nike Dri-FIT Crew Sock 6 Pack,4.0,27-07-2013 00:00,981.0,59.2,14.8
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,989.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,996.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,999.0,159.92,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,27-07-2013 00:00,1003.0,150.0,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,27-07-2013 00:00,1005.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1006.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1010.0,199.9,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,1014.0,159.92,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,27-07-2013 00:00,1018.0,399.95,79.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,27-07-2013 00:00,1020.0,154.95,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,27-07-2013 00:00,1021.0,150.0,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1022.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,27-07-2013 00:00,1024.0,150.0,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,27-07-2013 00:00,1027.0,399.95,79.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,27-07-2013 00:00,1038.0,399.95,79.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,1049.0,159.92,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1051.0,199.9,39.98
,22.49,30.0,778.0,Bag Boy Beverage Holder,4.0,27-07-2013 00:00,1054.0,69.96,17.49
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,1055.0,183.96,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,27-07-2013 00:00,1057.0,123.96,30.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,27-07-2013 00:00,1058.0,154.95,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,27-07-2013 00:00,1063.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,1064.0,183.96,45.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,27-07-2013 00:00,1065.0,154.95,30.99
,22.5,37.5,567.0,adidas Men's Germany Black Crest Away Tee,5.0,27-07-2013 00:00,1066.0,87.5,17.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,1072.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1082.0,187.5,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,27-07-2013 00:00,1086.0,319.96,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,1088.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1091.0,187.5,37.5
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,27-07-2013 00:00,1092.0,319.96,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1103.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,1105.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,1109.0,159.92,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,1116.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1122.0,199.9,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,1125.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,1129.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1130.0,187.5,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1141.0,199.9,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1147.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1155.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,1158.0,229.95,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,27-07-2013 00:00,1160.0,399.95,79.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,1161.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,1165.0,159.92,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,27-07-2013 00:00,1166.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,27-07-2013 00:00,1172.0,229.95,45.99
,44.19,64.0,821.0,Titleist Pro V1 High Numbers Personalized Gol,5.0,27-07-2013 00:00,1185.0,195.95,39.19
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,27-07-2013 00:00,1195.0,183.96,45.99
,26.99,32.0,977.0,ENO Atlas Hammock Straps,4.0,27-07-2013 00:00,1197.0,87.96,21.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,27-07-2013 00:00,1221.0,319.96,79.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,27-07-2013 00:00,1222.0,319.96,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,27-07-2013 00:00,1234.0,150.0,37.5
,35.99,45.0,771.0,Clicgear Rovic Cooler Bag,5.0,27-07-2013 00:00,1240.0,154.95,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,27-07-2013 00:00,1244.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,27-07-2013 00:00,1246.0,150.0,37.5
,55.25,59.0,728.0,LIJA Women's Eyelet Sleeveless Golf Polo,4.0,27-07-2013 00:00,1247.0,201.0,50.25
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,27-07-2013 00:00,1248.0,159.92,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1251.0,187.5,37.5
,22.49,37.5,93.0,Under Armour Men's Tech II T-Shirt,5.0,27-07-2013 00:00,1255.0,87.45,17.49
,19.8,36.0,135.0,Nike Dri-FIT Crew Sock 6 Pack,5.0,27-07-2013 00:00,1256.0,74.0,14.8
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,27-07-2013 00:00,1258.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1265.0,229.95,45.99
,28.79,41.0,276.0,Under Armour Women's Ignite Slide,5.0,28-07-2013 00:00,1266.0,118.95,23.79
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1276.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1288.0,150.0,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,28-07-2013 00:00,1289.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1293.0,187.5,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,28-07-2013 00:00,1298.0,159.92,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1318.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1319.0,187.5,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1320.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1321.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1322.0,229.95,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,28-07-2013 00:00,1323.0,123.96,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1325.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1328.0,229.95,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,28-07-2013 00:00,1329.0,399.95,79.99
,27.0,40.0,564.0,Nike Men's Deutschland Weltmeister Winners Bl,5.0,28-07-2013 00:00,1335.0,110.0,22.0
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1336.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1337.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1342.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1358.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1368.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1373.0,187.5,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,28-07-2013 00:00,1375.0,123.96,30.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1379.0,150.0,37.5
,25.19,39.0,273.0,Under Armour Kids' Mercenary Slide,5.0,28-07-2013 00:00,1381.0,100.95,20.19
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1383.0,187.5,37.5
,27.0,40.0,564.0,Nike Men's Deutschland Weltmeister Winners Bl,5.0,28-07-2013 00:00,1388.0,110.0,22.0
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1391.0,229.95,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1393.0,150.0,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1396.0,187.5,37.5
,14.24,28.75,793.0,Hirzl Women's Hybrid Golf Glove,5.0,28-07-2013 00:00,1405.0,46.2,9.24
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1406.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1411.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1419.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1424.0,229.95,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,28-07-2013 00:00,1431.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1432.0,183.96,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1433.0,150.0,37.5
,46.72,66.2,249.0,Under Armour Women's Micro G Skulpt Running S,5.0,28-07-2013 00:00,1434.0,208.6,41.72
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1442.0,150.0,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1443.0,199.9,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1444.0,150.0,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1449.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1451.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1452.0,229.95,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1456.0,150.0,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,28-07-2013 00:00,1459.0,154.95,30.99
,22.5,37.5,567.0,adidas Men's Germany Black Crest Away Tee,5.0,28-07-2013 00:00,1466.0,87.5,17.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,28-07-2013 00:00,1467.0,399.95,79.99
,19.79,28.8,917.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,4.0,28-07-2013 00:00,1470.0,59.16,14.79
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1471.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1472.0,229.95,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1476.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1477.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1482.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1485.0,183.96,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,28-07-2013 00:00,1490.0,159.92,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1492.0,199.9,39.98
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,28-07-2013 00:00,1496.0,154.95,30.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1497.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1502.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1508.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1511.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1515.0,199.9,39.98
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1516.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1518.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1519.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1522.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1523.0,183.96,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1526.0,183.96,45.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,28-07-2013 00:00,1529.0,154.95,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1537.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1555.0,229.95,45.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,28-07-2013 00:00,1564.0,319.96,79.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1574.0,183.96,45.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1576.0,150.0,37.5
,15.19,23.2,926.0,Glove It Imperial Golf Towel,4.0,28-07-2013 00:00,1583.0,40.76,10.19
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1585.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,28-07-2013 00:00,1586.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,28-07-2013 00:00,1599.0,199.9,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,28-07-2013 00:00,1601.0,399.95,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,28-07-2013 00:00,1605.0,150.0,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,28-07-2013 00:00,1608.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,28-07-2013 00:00,1609.0,159.92,39.98
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,28-07-2013 00:00,1610.0,159.92,39.98
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,28-07-2013 00:00,1615.0,399.95,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1632.0,187.5,37.5
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,28-07-2013 00:00,1633.0,123.96,30.99
,35.99,45.0,572.0,TYR Boys' Team Digi Jammer,5.0,28-07-2013 00:00,1642.0,154.95,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,28-07-2013 00:00,1649.0,187.5,37.5
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,29-07-2013 00:00,1651.0,399.95,79.99
,26.99,32.0,977.0,ENO Atlas Hammock Straps,4.0,29-07-2013 00:00,1652.0,87.96,21.99
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,29-07-2013 00:00,1654.0,154.95,30.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,29-07-2013 00:00,1660.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1664.0,229.95,45.99
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,29-07-2013 00:00,1665.0,399.95,79.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,29-07-2013 00:00,1666.0,199.9,39.98
,28.79,32.8,835.0,Bridgestone e6 Straight Distance NFL Carolina,4.0,29-07-2013 00:00,1669.0,95.16,23.79
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,29-07-2013 00:00,1672.0,319.96,79.99
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,29-07-2013 00:00,1674.0,150.0,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,29-07-2013 00:00,1678.0,183.96,45.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1690.0,229.95,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,29-07-2013 00:00,1698.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1701.0,187.5,37.5
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,29-07-2013 00:00,1703.0,150.0,37.5
,18.99,24.0,810.0,Glove It Women's Mod Oval Golf Glove,4.0,29-07-2013 00:00,1714.0,55.96,13.989999999999998
,84.99,100.0,191.0,Nike Men's Free 5.0+ Running Shoe,5.0,29-07-2013 00:00,1726.0,399.95,79.99
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1727.0,229.95,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,29-07-2013 00:00,1739.0,159.92,39.98
,22.49,30.0,905.0,Team Golf Texas Longhorns Putter Grip,4.0,29-07-2013 00:00,1744.0,69.96,17.49
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,29-07-2013 00:00,1747.0,319.96,79.99
,84.99,80.0,191.0,Nike Men's Free 5.0+ Running Shoe,4.0,29-07-2013 00:00,1752.0,319.96,79.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1756.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,29-07-2013 00:00,1757.0,154.95,30.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,29-07-2013 00:00,1760.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1761.0,229.95,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,29-07-2013 00:00,1763.0,199.9,39.98
,17.09,23.6,797.0,Hirzl Women's Soffft Flex Golf Glove,4.0,29-07-2013 00:00,1765.0,48.36,12.09
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,29-07-2013 00:00,1767.0,199.9,39.98
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,29-07-2013 00:00,1770.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1777.0,187.5,37.5
,27.0,32.0,642.0,Columbia Men's PFG Anchor Tough T-Shirt,4.0,29-07-2013 00:00,1778.0,88.0,22.0
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1780.0,187.5,37.5
,35.99,45.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,5.0,29-07-2013 00:00,1789.0,154.95,30.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,29-07-2013 00:00,1791.0,183.96,45.99
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,29-07-2013 00:00,1796.0,123.96,30.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1804.0,187.5,37.5
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,29-07-2013 00:00,1813.0,183.96,45.99
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,29-07-2013 00:00,1819.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1823.0,229.95,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1832.0,187.5,37.5
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1838.0,187.5,37.5
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,29-07-2013 00:00,1843.0,159.92,39.98
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1846.0,187.5,37.5
,15.19,29.0,924.0,Glove It Urban Brick Golf Towel,5.0,29-07-2013 00:00,1850.0,50.95,10.19
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,29-07-2013 00:00,1851.0,159.92,39.98
,42.5,50.0,502.0,Nike Men's Dri-FIT Victory Golf Polo,4.0,29-07-2013 00:00,1852.0,150.0,37.5
,44.98,50.0,1014.0,O'Brien Men's Neoprene Life Vest,5.0,29-07-2013 00:00,1854.0,199.9,39.98
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1868.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,29-07-2013 00:00,1870.0,183.96,45.99
,42.5,62.5,502.0,Nike Men's Dri-FIT Victory Golf Polo,5.0,29-07-2013 00:00,1873.0,187.5,37.5
,50.99,70.0,365.0,Perfect Fitness Perfect Rip Deck,5.0,29-07-2013 00:00,1874.0,229.95,45.99
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,29-07-2013 00:00,1875.0,183.96,45.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,29-07-2013 00:00,1877.0,159.92,39.98
,19.79,28.8,917.0,Glove It Women's Mod Oval 3-Zip Carry All Gol,4.0,29-07-2013 00:00,1880.0,59.16,14.79
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,29-07-2013 00:00,1881.0,159.92,39.98
,35.99,36.0,627.0,Under Armour Girls' Toddler Spine Surge Runni,4.0,29-07-2013 00:00,1887.0,123.96,30.99
,44.98,40.0,1014.0,O'Brien Men's Neoprene Life Vest,4.0,29-07-2013 00:00,1890.0,159.92,39.98
,50.99,56.0,365.0,Perfect Fitness Perfect Rip Deck,4.0,29-07-2013 00:00,1891.0,183.96,45.99
,22.49,37.5,906.0,Team Golf Tennessee Volunteers Putter Grip,5.0,29-07-2013 00:00,1902.0,87.45,17.49
